PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,SEASON
201587,Nicolas Batum,1610612746,LAC,67.0,27.4,6.1,2.9,0.464,4.1,1.6,0.404,0.9,0.7,0.828,8.1,2.2,0.8,4.7,0.7,4.0,5.1,0.6234605911330049,0.6065573770491804,30.0,2.1,0.4,0.2,0.417,0.3,0.1,0.4,0.3,0.2,0.875,0.7,0.1,0.0,0.3,0.0,0.2,-1.3,0.6578947368421052,0.625,19.0,29.2,5.7,2.8,0.486,3.8,1.5,0.389,1.2,1.0,0.826,8.1,2.1,0.3,5.5,1.0,4.5,7.1,0.6502890173410405,0.6228070175438596,0.654910229854828,2020-21
201588,George Hill,1610612755,PHI,30.0,22.4,6.6,3.2,0.482,2.7,1.0,0.388,1.7,1.3,0.8,8.7,2.4,1.0,2.0,0.5,1.5,-0.3,0.5919978225367446,0.5606060606060607,9.0,2.4,0.7,0.2,0.333,0.4,0.1,0.25,0.6,0.4,0.8,1.0,0.1,0.0,0.2,0.1,0.1,0.2,0.5186721991701245,0.35714285714285715,12.0,17.1,3.6,1.6,0.442,1.6,0.7,0.421,1.1,0.8,0.769,4.7,1.5,0.8,1.3,0.4,0.9,0.5,0.5754162585700293,0.5416666666666667,0.5698712267023005,2020-21
201599,DeAndre Jordan,1610612751,BKN,57.0,21.9,4.4,3.3,0.763,0.0,0.0,0.0,1.6,0.8,0.5,7.5,1.6,1.5,7.5,2.1,5.4,-0.7,0.734717868338558,0.7499999999999999,17.0,1.9,0.2,0.2,1.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.1,0.1,0.6,0.2,0.4,0.6,1.0245901639344261,1.0,,,,,,,,,,,,,,,,,,,,,0.9325115199468915,2020-21
201609,Goran Dragic,1610612748,MIA,50.0,26.7,11.1,4.8,0.432,4.9,1.8,0.373,2.4,2.0,0.828,13.4,4.4,2.4,3.4,0.5,2.9,0.8,0.5511681474169136,0.5135135135135136,15.0,2.9,1.1,0.3,0.25,0.5,0.1,0.143,0.2,0.2,1.0,0.8,0.3,0.1,0.5,0.1,0.4,-0.9,0.33670033670033667,0.3181818181818181,4.0,29.2,13.5,5.8,0.426,6.5,2.3,0.346,3.0,2.3,0.75,16.0,2.8,1.5,1.8,0.3,1.5,-8.5,0.5398110661268556,0.5148148148148147,0.4839102464420428,2020-21
201933,Blake Griffin,1610612751,BKN,46.0,25.8,8.9,3.8,0.423,4.5,1.5,0.341,2.5,1.9,0.744,11.0,3.0,1.3,4.9,0.8,4.1,1.3,0.55,0.5112359550561797,20.0,3.0,1.0,0.3,0.316,0.6,0.1,0.167,0.4,0.3,0.714,1.0,0.3,0.0,0.7,0.1,0.6,0.6,0.4251700680272109,0.35,12.0,26.5,6.6,3.5,0.532,3.0,1.2,0.389,1.2,0.8,0.714,9.0,1.8,0.4,5.9,1.3,4.7,2.8,0.6313131313131313,0.6212121212121212,0.5602825433872198,2020-21
201935,James Harden,1610612751,BKN,44.0,36.6,16.7,7.8,0.466,7.6,2.8,0.362,7.3,6.3,0.861,24.6,10.8,4.0,7.9,0.8,7.1,2.3,0.6177179590196867,0.5508982035928144,23.0,4.1,2.3,1.2,0.509,0.8,0.3,0.389,1.7,1.6,0.949,4.3,0.8,0.5,1.3,0.3,1.0,1.6,0.7053805774278215,0.5869565217391304,9.0,35.7,12.0,5.7,0.472,7.3,2.7,0.364,6.9,6.2,0.903,20.2,8.6,2.9,6.3,0.8,5.6,6.1,0.6717212024474595,0.5875,0.6877129086252802,2020-21
201937,Ricky Rubio,1610612750,MIN,68.0,26.1,7.3,2.8,0.388,3.1,1.0,0.308,2.2,1.9,0.867,8.6,6.4,1.6,3.3,0.4,2.9,-2.7,0.5200774068698596,0.4520547945205479,36.0,3.1,0.4,0.1,0.231,0.0,0.0,0.0,0.6,0.5,0.905,0.7,0.8,0.1,0.3,0.1,0.2,-0.6,0.5271084337349397,0.25,,,,,,,,,,,,,,,,,,,,,0.5302442101672902,2020-21
201939,Stephen Curry,1610612744,GSW,63.0,34.2,21.7,10.4,0.482,12.7,5.3,0.421,6.3,5.7,0.916,32.0,5.8,3.4,5.5,0.5,5.0,3.9,0.6538084341288003,0.6013824884792627,28.0,3.5,2.6,1.1,0.432,1.5,0.6,0.429,1.1,1.1,0.968,4.0,0.5,0.4,0.7,0.1,0.6,-0.2,0.648508430609598,0.5384615384615385,,,,,,,,,,,,,,,,,,,,,0.6622566652690565,2020-21
201942,DeMar DeRozan,1610612759,SAS,61.0,33.7,15.1,7.5,0.495,1.2,0.3,0.257,7.2,6.3,0.88,21.6,6.9,2.0,4.2,0.7,3.6,-1.7,0.5911977227939567,0.5066225165562914,32.0,4.5,2.9,1.3,0.452,0.3,0.1,0.2,1.9,1.7,0.885,4.4,0.6,0.2,0.8,0.2,0.6,-0.8,0.5888650963597432,0.4655172413793104,,,,,,,,,,,,,,,,,,,,,0.6088479365164541,2020-21
201949,James Johnson,1610612740,NOP,51.0,20.5,6.4,2.9,0.446,2.4,0.6,0.258,1.5,0.9,0.592,7.2,1.9,1.1,3.5,0.6,2.8,-2.5,0.509915014164306,0.49999999999999994,13.0,2.9,0.8,0.5,0.545,0.3,0.1,0.25,0.4,0.2,0.4,1.2,0.2,0.1,0.7,0.2,0.5,1.9,0.6147540983606556,0.6875,,,,,,,,,,,,,,,,,,,,,0.5923077369599193,2020-21
