PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,SEASON
1629660,Ty Jerome,1610612760,OKC,48.0,16.7,6.8,2.6,0.378,3.9,1.1,0.29,1.0,0.8,0.809,7.1,2.3,0.8,1.6,0.4,1.2,-0.1,0.4903314917127071,0.46323529411764713,11.0,0.5,0.1,0.1,1.0,0.1,0.1,1.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7978723404255319,1.5000000000000002,,,,,,,,,,,,,,,,,,,,,0.6968293124230015,2021-22
1629661,Cameron Johnson,1610612756,PHX,66.0,26.2,9.2,4.2,0.46,5.9,2.5,0.425,1.7,1.5,0.86,12.5,1.5,0.7,4.1,0.6,3.5,3.3,0.6282669883393648,0.5923913043478262,25.0,1.7,0.5,0.3,0.583,0.4,0.3,0.636,0.1,0.1,0.667,0.9,0.1,0.0,0.3,0.0,0.3,1.6,0.8272058823529411,0.8999999999999999,13.0,24.6,7.6,3.5,0.465,4.5,1.7,0.373,2.5,2.0,0.813,10.8,1.5,0.9,3.5,0.7,2.8,-1.6,0.6206896551724139,0.5723684210526315,0.6962260690351865,2021-22
1629663,Louis King,1610612758,SAC,10.0,10.4,4.7,1.5,0.319,2.7,0.8,0.296,1.0,0.7,0.7,4.5,0.9,0.0,1.2,0.0,1.2,-2.9,0.43774319066147854,0.40425531914893614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43774319066147854,2021-22
1629667,Jalen McDaniels,1610612766,CHA,55.0,16.3,4.6,2.2,0.484,2.0,0.7,0.38,1.3,1.0,0.736,6.2,1.1,0.7,3.1,0.7,2.4,0.8,0.5993812838360403,0.5543478260869567,6.0,1.5,0.5,0.2,0.333,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.5,0.0,0.5,0.5,0.3,0.4,,,,,,,,,,,,,,,,,,,,,0.41066332649370846,2021-22
1629669,Jaylen Nowell,1610612750,MIN,62.0,15.7,6.7,3.2,0.475,2.6,1.0,0.394,1.5,1.2,0.783,8.5,2.1,0.6,2.0,0.4,1.6,1.1,0.577445652173913,0.5522388059701493,6.0,2.0,0.7,0.5,0.75,0.0,0.0,0.0,0.7,0.5,0.75,1.5,0.0,0.0,0.2,0.0,0.2,1.8,0.7440476190476191,0.7142857142857143,1.0,11.9,10.0,3.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.3,0.3,0.504704576237329,2021-22
1629670,Jordan Nwora,1610612749,MIL,62.0,19.1,7.5,3.0,0.403,3.7,1.3,0.348,0.7,0.6,0.837,7.9,1.0,0.9,3.6,0.6,3.0,-1.2,0.505891393442623,0.48666666666666664,11.0,2.3,0.5,0.3,0.5,0.2,0.1,0.5,0.0,0.0,0.0,0.6,0.0,0.1,0.4,0.2,0.2,0.9,0.6,0.7,8.0,2.5,1.1,0.3,0.222,0.5,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.0,0.4,0.0,0.4,-1.5,0.2029220779220779,0.2727272727272727,0.39244293786725387,2021-22
1629672,Eric Paschall,1610612762,UTA,58.0,12.7,4.1,2.0,0.485,1.9,0.7,0.37,1.5,1.1,0.767,5.8,0.6,0.5,1.8,0.5,1.3,-0.5,0.6092436974789917,0.5731707317073171,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-1.0,,,4.0,6.1,1.5,0.8,0.5,0.5,0.3,0.5,0.3,0.3,1.0,2.0,0.0,0.0,1.3,0.3,1.0,2.3,0.6127450980392156,0.6333333333333334,0.4079131652661064,2021-22
1629673,Jordan Poole,1610612744,GSW,76.0,30.0,13.9,6.2,0.448,7.6,2.8,0.364,3.5,3.2,0.925,18.5,4.0,2.5,3.4,0.4,3.0,4.3,0.5990932642487046,0.5467625899280575,33.0,2.3,1.1,0.4,0.333,0.6,0.1,0.2,0.7,0.6,0.955,1.5,0.1,0.1,0.3,0.0,0.2,1.0,0.5326704545454545,0.40909090909090906,22.0,27.5,11.5,5.9,0.508,5.8,2.3,0.391,3.2,3.0,0.915,17.0,3.8,2.4,2.8,0.5,2.4,2.3,0.6585063526495197,0.6130434782608696,0.614572540945541,2021-22
1629675,Naz Reid,1610612750,MIN,77.0,15.8,6.2,3.0,0.489,2.2,0.7,0.343,1.9,1.5,0.765,8.3,0.9,1.1,3.9,1.3,2.6,-1.2,0.5898237635019897,0.5403225806451613,15.0,1.6,0.5,0.2,0.429,0.2,0.1,0.333,0.1,0.1,0.5,0.5,0.1,0.1,0.5,0.1,0.3,-0.5,0.45955882352941174,0.5,5.0,10.8,3.4,1.4,0.412,1.4,0.6,0.429,1.4,1.4,1.0,4.8,0.0,1.0,2.8,0.4,2.4,-4.4,0.5976095617529881,0.5,0.5583595320976944,2021-22
1629676,Isaiah Roby,1610612760,OKC,45.0,21.1,7.2,3.7,0.514,2.2,1.0,0.444,2.6,1.7,0.672,10.1,1.6,1.0,4.8,1.7,3.2,-4.1,0.6052253116011505,0.5833333333333334,11.0,2.9,0.7,0.5,0.75,0.3,0.3,1.0,0.7,0.5,0.625,1.8,0.3,0.1,0.7,0.2,0.5,-0.3,0.8928571428571429,0.9285714285714287,,,,,,,,,,,,,,,,,,,,,0.806702087992684,2021-22
