PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,SEASON
200765,Rajon Rondo,1610612746,LAC,45,17.1,4.8,2.1,0.442,2.0,0.8,0.404,0.4,0.4,0.941,5.4,4.4,1.8,2.4,0.4,2.0,0.5,0.5426045016077171,0.5208333333333334,4.0,1.7,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.3,0.0,0.3,-1.3,0.8333333333333334,1.0,13.0,16.9,4.1,1.4,0.34,2.2,0.8,0.393,0.9,0.6,0.667,4.2,3.8,1.1,2.6,0.3,2.3,-2.1,0.4670818505338079,0.43902439024390244,0.6080027866446658,2020-21
200768,Kyle Lowry,1610612761,TOR,46,34.8,13.0,5.7,0.436,7.2,2.8,0.396,3.5,3.0,0.875,17.2,7.3,2.7,5.4,0.8,4.6,-0.1,0.5914718019257221,0.5461538461538461,23.0,2.9,1.5,0.7,0.471,0.7,0.3,0.412,0.5,0.3,0.636,2.0,0.3,0.2,0.3,0.0,0.3,-2.3,0.5813953488372093,0.5666666666666667,,,,,,,,,,,,,,,,,,,,,0.5962926280709543,2020-21
200782,P.J. Tucker,1610612749,MIL,52,26.1,3.4,1.3,0.373,2.3,0.8,0.336,0.5,0.4,0.75,3.7,1.2,0.8,3.9,1.0,2.9,-3.4,0.511049723756906,0.5000000000000001,14.0,3.6,0.5,0.2,0.429,0.4,0.1,0.4,0.4,0.4,1.0,1.0,0.0,0.1,1.1,0.2,0.9,-1.3,0.7396449704142012,0.5,23.0,29.6,4.3,1.7,0.388,2.6,0.8,0.322,0.2,0.1,0.75,4.3,1.1,0.4,4.8,2.1,2.7,4.1,0.48997265268915224,0.48837209302325585,0.5914154861240768,2020-21
200794,Paul Millsap,1610612743,DEN,56,20.8,7.2,3.4,0.476,2.6,0.9,0.343,1.8,1.3,0.724,9.0,1.8,0.9,4.7,1.4,3.3,1.8,0.5630630630630631,0.5347222222222222,8.0,3.9,0.5,0.3,0.5,0.1,0.1,1.0,0.4,0.1,0.333,0.8,0.8,0.1,0.5,0.3,0.3,-2.0,0.591715976331361,0.7,9.0,12.1,5.6,2.4,0.44,2.6,0.7,0.261,1.4,0.9,0.615,6.4,1.7,0.9,3.9,1.0,2.9,-1.0,0.5148005148005149,0.4910714285714286,0.5554272044647016,2020-21
201142,Kevin Durant,1610612751,BKN,35,33.1,17.2,9.3,0.537,5.4,2.4,0.45,6.8,6.0,0.882,26.9,5.6,3.4,7.1,0.4,6.7,8.0,0.6661053882725831,0.6104651162790697,18.0,3.8,1.8,0.9,0.485,0.8,0.2,0.286,2.0,1.7,0.861,3.7,0.2,0.4,0.9,0.0,0.9,1.1,0.6902985074626865,0.5555555555555556,12.0,40.4,23.5,12.1,0.514,6.8,2.8,0.402,8.4,7.3,0.871,34.3,4.4,3.5,9.3,0.4,8.8,2.8,0.6306074422709221,0.574468085106383,0.6668859046135818,2020-21
201143,Al Horford,1610612738,BOS,28,27.9,12.9,5.8,0.45,5.4,2.0,0.368,0.8,0.6,0.818,14.2,3.4,1.0,6.7,1.0,5.7,-3.6,0.5357681859341985,0.5271317829457364,14.0,4.1,1.8,0.6,0.32,0.9,0.3,0.308,0.2,0.2,1.0,1.6,0.4,0.1,1.1,0.3,0.9,-0.3,0.423728813559322,0.41666666666666663,,,,,,,,,,,,,,,,,,,,,0.47502875938862554,2020-21
201144,Mike Conley,1610612762,UTA,51,29.4,12.5,5.6,0.444,6.6,2.7,0.412,2.8,2.4,0.852,16.2,6.0,1.9,3.5,0.7,2.8,10.7,0.5898630935042237,0.5559999999999999,22.0,2.7,1.1,0.6,0.583,0.5,0.2,0.5,0.8,0.6,0.824,2.1,0.4,0.3,0.5,0.0,0.5,1.1,0.7231404958677685,0.6363636363636362,6.0,29.3,11.3,4.8,0.426,6.2,3.0,0.486,2.7,2.7,1.0,15.3,7.7,2.3,3.5,0.5,3.0,7.2,0.6125880845611787,0.5575221238938053,0.6544513898198455,2020-21
201145,Jeff Green,1610612751,BKN,68,27.0,7.8,3.8,0.492,3.7,1.5,0.412,2.4,1.8,0.776,11.0,1.6,0.8,3.9,0.5,3.4,1.7,0.6210478771454381,0.5833333333333334,32.0,3.3,0.6,0.3,0.4,0.3,0.1,0.333,0.4,0.3,0.833,0.9,0.2,0.1,0.4,0.0,0.4,0.6,0.5798969072164949,0.5833333333333334,6.0,24.7,5.5,2.7,0.485,3.0,1.7,0.556,1.3,1.2,0.875,8.2,1.7,0.5,2.8,0.7,2.2,2.7,0.6752305665349143,0.6454545454545455,0.6421145395551833,2020-21
201152,Thaddeus Young,1610612741,CHI,68,24.3,9.7,5.4,0.559,0.7,0.2,0.267,1.7,1.0,0.628,12.1,4.3,2.0,6.2,2.5,3.8,2.1,0.5790581929555897,0.5670103092783506,29.0,2.8,0.8,0.4,0.565,0.0,0.0,1.0,0.3,0.2,0.6,1.1,0.4,0.3,0.8,0.3,0.5,0.0,0.5901287553648069,0.5,,,,,,,,,,,,,,,,,,,,,0.5946859905746299,2020-21
201188,Marc Gasol,1610612747,LAL,52,19.1,3.7,1.7,0.454,2.3,1.0,0.41,1.0,0.7,0.72,5.0,2.1,1.0,4.1,0.7,3.4,1.7,0.6038647342995168,0.5945945945945946,6.0,2.6,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.3,-0.7,0.0,0.0,5.0,17.5,2.6,1.6,0.615,2.2,1.4,0.636,0.8,0.6,0.75,5.2,3.0,0.8,3.8,0.8,3.0,-6.2,0.8807588075880759,0.8846153846153845,0.5464289315812353,2020-21
201565,Derrick Rose,1610612752,NYK,50,25.6,12.2,5.7,0.47,2.6,1.0,0.388,2.5,2.2,0.866,14.7,4.2,1.6,2.6,0.4,2.2,2.7,0.5526315789473685,0.5081967213114754,23.0,3.4,1.6,0.4,0.27,0.4,0.1,0.3,0.1,0.0,0.5,1.0,0.2,0.2,0.3,0.0,0.3,-0.3,0.3041362530413625,0.28125,5.0,35.0,16.8,8.0,0.476,3.4,1.6,0.471,1.8,1.8,1.0,19.4,5.0,1.6,4.0,0.8,3.2,-6.8,0.5513869940882218,0.5238095238095238,0.48229226531307884,2020-21
201566,Russell Westbrook,1610612764,WAS,65,36.4,19.0,8.4,0.439,4.2,1.3,0.315,6.4,4.2,0.656,22.2,11.7,4.8,11.5,1.7,9.9,-1.4,0.5088008800880088,0.47631578947368425,35.0,4.4,2.8,1.4,0.495,0.8,0.3,0.345,0.9,0.7,0.806,3.7,1.0,0.5,1.3,0.1,1.2,0.6,0.5788485607008762,0.5535714285714285,5.0,37.2,16.8,5.6,0.333,4.0,1.0,0.25,8.6,6.8,0.791,19.0,11.8,4.2,10.4,2.8,7.6,-12.0,0.4615235134084726,0.3630952380952381,0.5232482657236841,2020-21
201567,Kevin Love,1610612739,CLE,25,24.9,10.1,4.1,0.409,6.2,2.3,0.365,2.0,1.7,0.824,12.2,2.5,1.5,7.4,0.7,6.8,-2.9,0.5555555555555555,0.5198019801980198,8.0,3.9,1.3,0.3,0.2,1.0,0.3,0.25,0.3,0.3,1.0,1.0,0.1,0.0,1.1,0.1,1.0,-2.8,0.34916201117318435,0.3461538461538461,,,,,,,,,,,,,,,,,,,,,0.43083114642807985,2020-21
201568,Danilo Gallinari,1610612737,ATL,51,24.0,9.3,4.0,0.434,5.0,2.0,0.406,3.4,3.2,0.925,13.3,1.5,0.8,4.1,0.3,3.8,1.8,0.6159688773619859,0.5376344086021505,15.0,2.3,0.6,0.1,0.222,0.2,0.1,0.667,0.1,0.1,1.0,0.5,0.1,0.1,0.5,0.1,0.4,1.6,0.38819875776397517,0.25000000000000006,18.0,24.6,9.7,4.1,0.425,4.7,1.9,0.405,2.9,2.7,0.942,12.8,0.8,0.8,3.9,0.4,3.4,-1.4,0.5830903790087464,0.520618556701031,0.5300578678885612,2020-21
201569,Eric Gordon,1610612745,HOU,27,29.2,13.6,5.9,0.433,7.8,2.6,0.329,4.2,3.5,0.825,17.8,2.6,1.9,2.1,0.3,1.9,-2.5,0.576126359399275,0.5294117647058824,9.0,3.1,0.8,0.2,0.286,0.6,0.1,0.2,0.9,0.7,0.75,1.2,0.1,0.0,0.2,0.0,0.2,-1.4,0.5016722408026755,0.3125,,,,,,,,,,,,,,,,,,,,,0.5323726332756192,2020-21
201571,D.J. Augustin,1610612745,HOU,57,19.8,6.0,2.4,0.394,3.8,1.5,0.382,1.6,1.5,0.904,7.7,3.3,1.1,1.6,0.4,1.3,-0.7,0.5742840095465395,0.525,4.0,1.6,0.3,0.3,1.0,0.3,0.3,1.0,0.5,0.5,1.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,1.25,1.5,,,,,,,,,,,,,,,,,,,,,1.0297613365146798,2020-21
201572,Brook Lopez,1610612749,MIL,70,27.2,9.1,4.6,0.503,4.0,1.4,0.338,2.0,1.7,0.845,12.3,0.7,0.9,5.0,1.5,3.5,4.5,0.6162324649298597,0.5824175824175825,23.0,2.7,0.5,0.2,0.417,0.2,0.0,0.2,0.2,0.1,0.75,0.6,0.1,0.1,0.5,0.2,0.3,-0.7,0.5102040816326531,0.4,23.0,29.0,9.4,5.2,0.548,3.1,1.0,0.319,1.9,1.6,0.86,13.0,0.3,1.1,5.9,2.1,3.8,2.9,0.6350136772176631,0.6063829787234043,0.5957747821352609,2020-21
201577,Robin Lopez,1610612764,WAS,71,19.1,6.0,3.8,0.633,0.3,0.1,0.278,1.9,1.4,0.723,9.0,0.8,1.1,3.8,2.0,1.8,-0.2,0.6582796957284962,0.6416666666666666,11.0,3.8,0.8,0.5,0.667,0.0,0.0,0.0,1.0,0.9,0.909,2.0,0.1,0.0,0.7,0.4,0.4,4.2,0.8064516129032259,0.625,5.0,14.6,5.0,3.6,0.72,0.0,0.0,0.0,0.8,0.2,0.25,7.4,0.0,0.2,1.8,0.8,1.0,-6.4,0.6913303437967115,0.72,0.7375289921519581,2020-21
201580,JaVale McGee,1610612743,DEN,46,14.7,6.1,3.1,0.511,0.5,0.1,0.208,1.5,1.0,0.657,7.3,0.8,1.3,5.2,1.7,3.5,-1.9,0.5399408284023669,0.5163934426229508,,,,,,,,,,,,,,,,,,,,,4.0,8.5,2.5,0.8,0.3,0.5,0.0,0.0,1.5,0.5,0.333,2.0,0.8,0.3,3.0,0.8,2.3,2.5,0.3164556962025316,0.32,0.3723269792524905,2020-21
201586,Serge Ibaka,1610612746,LAC,41,23.3,8.9,4.5,0.51,2.8,1.0,0.339,1.3,1.0,0.811,11.1,1.8,1.1,6.7,1.8,4.9,3.8,0.5859374999999999,0.5617977528089887,13.0,1.8,0.4,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.1,0.3,-1.0,0.25,0.25,2.0,9.2,3.0,1.5,0.5,1.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,0.5,2.0,0.5,1.5,8.5,0.6443298969072165,0.5,0.5076489138089085,2020-21
201587,Nicolas Batum,1610612746,LAC,67,27.4,6.1,2.9,0.464,4.1,1.6,0.404,0.9,0.7,0.828,8.1,2.2,0.8,4.7,0.7,4.0,5.1,0.6234605911330049,0.6065573770491804,30.0,2.1,0.4,0.2,0.417,0.3,0.1,0.4,0.3,0.2,0.875,0.7,0.1,0.0,0.3,0.0,0.2,-1.3,0.6578947368421052,0.625,19.0,29.2,5.7,2.8,0.486,3.8,1.5,0.389,1.2,1.0,0.826,8.1,2.1,0.3,5.5,1.0,4.5,7.1,0.6502890173410405,0.6228070175438596,0.654910229854828,2020-21
201588,George Hill,1610612755,PHI,30,22.4,6.6,3.2,0.482,2.7,1.0,0.388,1.7,1.3,0.8,8.7,2.4,1.0,2.0,0.5,1.5,-0.3,0.5919978225367446,0.5606060606060607,9.0,2.4,0.7,0.2,0.333,0.4,0.1,0.25,0.6,0.4,0.8,1.0,0.1,0.0,0.2,0.1,0.1,0.2,0.5186721991701245,0.35714285714285715,12.0,17.1,3.6,1.6,0.442,1.6,0.7,0.421,1.1,0.8,0.769,4.7,1.5,0.8,1.3,0.4,0.9,0.5,0.5754162585700293,0.5416666666666667,0.5698712267023005,2020-21
201599,DeAndre Jordan,1610612751,BKN,57,21.9,4.4,3.3,0.763,0.0,0.0,0.0,1.6,0.8,0.5,7.5,1.6,1.5,7.5,2.1,5.4,-0.7,0.734717868338558,0.7499999999999999,17.0,1.9,0.2,0.2,1.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.1,0.1,0.6,0.2,0.4,0.6,1.0245901639344261,1.0,,,,,,,,,,,,,,,,,,,,,0.9325115199468915,2020-21
201609,Goran Dragic,1610612748,MIA,50,26.7,11.1,4.8,0.432,4.9,1.8,0.373,2.4,2.0,0.828,13.4,4.4,2.4,3.4,0.5,2.9,0.8,0.5511681474169136,0.5135135135135136,15.0,2.9,1.1,0.3,0.25,0.5,0.1,0.143,0.2,0.2,1.0,0.8,0.3,0.1,0.5,0.1,0.4,-0.9,0.33670033670033667,0.3181818181818181,4.0,29.2,13.5,5.8,0.426,6.5,2.3,0.346,3.0,2.3,0.75,16.0,2.8,1.5,1.8,0.3,1.5,-8.5,0.5398110661268556,0.5148148148148147,0.4839102464420428,2020-21
201933,Blake Griffin,1610612751,BKN,46,25.8,8.9,3.8,0.423,4.5,1.5,0.341,2.5,1.9,0.744,11.0,3.0,1.3,4.9,0.8,4.1,1.3,0.55,0.5112359550561797,20.0,3.0,1.0,0.3,0.316,0.6,0.1,0.167,0.4,0.3,0.714,1.0,0.3,0.0,0.7,0.1,0.6,0.6,0.4251700680272109,0.35,12.0,26.5,6.6,3.5,0.532,3.0,1.2,0.389,1.2,0.8,0.714,9.0,1.8,0.4,5.9,1.3,4.7,2.8,0.6313131313131313,0.6212121212121212,0.5602825433872198,2020-21
201935,James Harden,1610612751,BKN,44,36.6,16.7,7.8,0.466,7.6,2.8,0.362,7.3,6.3,0.861,24.6,10.8,4.0,7.9,0.8,7.1,2.3,0.6177179590196867,0.5508982035928144,23.0,4.1,2.3,1.2,0.509,0.8,0.3,0.389,1.7,1.6,0.949,4.3,0.8,0.5,1.3,0.3,1.0,1.6,0.7053805774278215,0.5869565217391304,9.0,35.7,12.0,5.7,0.472,7.3,2.7,0.364,6.9,6.2,0.903,20.2,8.6,2.9,6.3,0.8,5.6,6.1,0.6717212024474595,0.5875,0.6877129086252802,2020-21
201937,Ricky Rubio,1610612750,MIN,68,26.1,7.3,2.8,0.388,3.1,1.0,0.308,2.2,1.9,0.867,8.6,6.4,1.6,3.3,0.4,2.9,-2.7,0.5200774068698596,0.4520547945205479,36.0,3.1,0.4,0.1,0.231,0.0,0.0,0.0,0.6,0.5,0.905,0.7,0.8,0.1,0.3,0.1,0.2,-0.6,0.5271084337349397,0.25,,,,,,,,,,,,,,,,,,,,,0.5302442101672902,2020-21
201939,Stephen Curry,1610612744,GSW,63,34.2,21.7,10.4,0.482,12.7,5.3,0.421,6.3,5.7,0.916,32.0,5.8,3.4,5.5,0.5,5.0,3.9,0.6538084341288003,0.6013824884792627,28.0,3.5,2.6,1.1,0.432,1.5,0.6,0.429,1.1,1.1,0.968,4.0,0.5,0.4,0.7,0.1,0.6,-0.2,0.648508430609598,0.5384615384615385,,,,,,,,,,,,,,,,,,,,,0.6622566652690565,2020-21
201942,DeMar DeRozan,1610612759,SAS,61,33.7,15.1,7.5,0.495,1.2,0.3,0.257,7.2,6.3,0.88,21.6,6.9,2.0,4.2,0.7,3.6,-1.7,0.5911977227939567,0.5066225165562914,32.0,4.5,2.9,1.3,0.452,0.3,0.1,0.2,1.9,1.7,0.885,4.4,0.6,0.2,0.8,0.2,0.6,-0.8,0.5888650963597432,0.4655172413793104,,,,,,,,,,,,,,,,,,,,,0.6088479365164541,2020-21
201949,James Johnson,1610612740,NOP,51,20.5,6.4,2.9,0.446,2.4,0.6,0.258,1.5,0.9,0.592,7.2,1.9,1.1,3.5,0.6,2.8,-2.5,0.509915014164306,0.49999999999999994,13.0,2.9,0.8,0.5,0.545,0.3,0.1,0.25,0.4,0.2,0.4,1.2,0.2,0.1,0.7,0.2,0.5,1.9,0.6147540983606556,0.6875,,,,,,,,,,,,,,,,,,,,,0.5923077369599193,2020-21
201950,Jrue Holiday,1610612749,MIL,59,32.3,13.9,7.0,0.503,4.8,1.9,0.392,2.3,1.8,0.787,17.7,6.1,2.2,4.5,1.2,3.3,6.4,0.5934817596566523,0.5719424460431655,22.0,3.5,1.6,0.7,0.457,0.5,0.1,0.3,0.6,0.4,0.692,2.0,0.5,0.3,0.4,0.2,0.2,0.0,0.5364806866952789,0.46875,23.0,39.6,16.9,6.9,0.406,6.2,1.9,0.303,2.4,1.7,0.714,17.3,8.7,2.4,5.7,1.4,4.3,7.0,0.4817331254176877,0.46449704142011844,0.5301178762494573,2020-21
201952,Jeff Teague,1610612749,MIL,55,17.3,5.2,2.2,0.433,1.5,0.7,0.439,1.9,1.6,0.848,6.7,2.4,1.2,1.6,0.3,1.3,1.0,0.5550033134526176,0.4903846153846154,9.0,3.1,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.2,0.1,0.0,0.1,0.3,1.1666666666666667,1.0,16.0,7.5,1.9,0.6,0.29,0.7,0.3,0.455,0.7,0.6,0.818,2.0,0.8,0.4,0.5,0.1,0.4,-2.8,0.45289855072463775,0.39473684210526316,0.713607947261432,2020-21
201959,Taj Gibson,1610612752,NYK,45,20.8,3.5,2.2,0.627,0.3,0.1,0.2,1.2,0.9,0.727,5.4,0.8,0.5,5.6,2.2,3.4,2.9,0.6703078450844091,0.6428571428571429,14.0,2.6,0.1,0.1,0.5,0.0,0.0,0.0,0.7,0.5,0.7,0.6,0.0,0.0,0.7,0.4,0.3,1.3,0.7352941176470588,1.0,5.0,27.6,4.0,2.4,0.6,0.0,0.0,0.0,0.2,0.2,1.0,5.0,0.8,0.6,7.0,3.2,3.8,-1.4,0.611545988258317,0.6,0.6654461503819061,2020-21
201961,Wayne Ellington,1610612765,DET,46,22.0,7.3,3.2,0.441,6.0,2.5,0.422,0.8,0.6,0.8,9.6,1.5,0.7,1.8,0.3,1.6,-1.5,0.6272869837950862,0.6095890410958904,17.0,1.5,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.0,0.2,0.1,0.0,0.1,0.0,0.1,-0.6,0.3472222222222222,0.0,,,,,,,,,,,,,,,,,,,,,0.44331686877353216,2020-21
201976,Patrick Beverley,1610612746,LAC,37,22.5,5.9,2.5,0.423,3.8,1.5,0.397,1.2,1.0,0.8,7.5,2.1,0.9,3.2,0.8,2.4,4.0,0.5833851897946484,0.5508474576271186,12.0,2.0,0.2,0.1,0.5,0.2,0.1,0.5,0.7,0.5,0.75,0.8,0.2,0.1,0.1,0.0,0.1,-1.6,0.7874015748031497,0.7500000000000001,17.0,19.0,4.0,1.7,0.426,2.2,0.8,0.351,0.8,0.7,0.857,4.9,1.4,0.2,2.4,0.6,1.8,-0.1,0.5629595588235294,0.525,0.6445676664864893,2020-21
201980,Danny Green,1610612755,PHI,69,28.0,7.9,3.2,0.412,6.3,2.5,0.405,0.6,0.4,0.775,9.5,1.7,1.0,3.8,0.8,3.0,4.5,0.5818226359627634,0.5632911392405063,31.0,3.5,0.9,0.3,0.31,0.8,0.2,0.28,0.1,0.1,1.0,0.9,0.2,0.2,0.5,0.3,0.2,0.4,0.4766949152542373,0.4444444444444445,8.0,24.8,6.0,2.6,0.438,4.6,1.8,0.378,0.0,0.0,0.0,7.0,2.6,0.6,2.6,1.1,1.5,9.9,0.5833333333333334,0.5833333333333334,0.5589278161403887,2020-21
201988,Patty Mills,1610612759,SAS,68,24.8,9.0,3.7,0.412,6.3,2.4,0.375,1.1,1.0,0.91,10.8,2.4,1.0,1.7,0.3,1.4,0.4,0.5693800084352594,0.5444444444444445,30.0,3.4,0.9,0.4,0.393,0.6,0.1,0.222,0.3,0.2,0.875,1.1,0.2,0.1,0.2,0.0,0.2,0.1,0.5329457364341086,0.5,,,,,,,,,,,,,,,,,,,,,0.5550904937667144,2020-21
