PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,SEASON
2544,LeBron James,1610612747,LAL,70,34.9,18.1,9.3,0.513,5.7,2.1,0.376,4.7,3.7,0.782,24.4,8.2,3.7,7.8,1.0,6.8,-0.8,0.6049186830622768,0.5718232044198895,34.0,3.0,1.6,0.9,0.518,0.8,0.3,0.393,0.6,0.5,0.818,2.6,0.6,0.2,0.7,0.1,0.6,1.6,0.6974248927038627,0.65625,5.0,40.7,17.6,8.6,0.489,5.6,2.0,0.357,8.0,6.2,0.775,25.4,5.6,2.6,9.0,2.4,6.6,-8.2,0.6013257575757576,0.5454545454545454,0.6427974025379156,2024-25
101108,Chris Paul,1610612759,SAS,82,28.0,7.1,3.0,0.427,4.5,1.7,0.377,1.1,1.0,0.924,8.8,7.4,1.6,3.6,0.4,3.2,0.0,0.580168776371308,0.5422535211267606,30.0,3.1,1.1,0.5,0.469,0.5,0.2,0.438,0.5,0.4,0.929,1.7,0.7,0.2,0.7,0.1,0.6,-0.3,0.6439393939393939,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,0.6381754791609954,2024-25
200768,Kyle Lowry,1610612755,PHI,35,18.8,3.3,1.2,0.35,2.5,0.8,0.33,0.9,0.8,0.818,3.9,2.7,0.6,1.9,0.3,1.6,-2.0,0.5275974025974026,0.4848484848484849,8.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.75,0.4,0.1,0.1,0.5,0.0,0.5,-0.1,0.625,0.0,,,,,,,,,,,,,,,,,,,,,0.5955627705618524,2024-25
200782,P.J. Tucker,1610612752,NYK,3,19.3,2.3,1.0,0.429,2.0,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.3,2.7,1.3,1.3,-7.3,0.6521739130434783,0.6521739130434783,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.13043478259924385,2024-25
201142,Kevin Durant,1610612756,PHX,62,36.5,18.1,9.5,0.527,6.0,2.6,0.43,5.8,4.9,0.839,26.6,4.2,3.1,6.0,0.4,5.7,-0.6,0.6440054232035638,0.5966850828729282,32.0,3.5,2.0,1.0,0.477,0.8,0.3,0.333,1.0,0.9,0.938,3.1,0.3,0.1,0.6,0.0,0.6,0.1,0.6352459016393442,0.575,,,,,,,,,,,,,,,,,,,,,0.6492154659170465,2024-25
201143,Al Horford,1610612738,BOS,60,27.6,7.7,3.3,0.423,5.2,1.9,0.363,0.6,0.6,0.895,9.0,2.1,0.8,6.2,1.3,4.8,6.6,0.5650426921145153,0.551948051948052,24.0,2.7,0.8,0.4,0.5,0.5,0.2,0.308,0.0,0.0,1.0,1.0,0.1,0.0,0.4,0.0,0.3,1.3,0.625,0.625,11.0,31.6,6.5,3.1,0.472,3.2,1.3,0.4,0.6,0.5,0.857,8.0,1.8,0.6,6.0,1.6,4.4,0.9,0.5913660555884092,0.5769230769230769,0.6085797535348849,2024-25
201144,Mike Conley,1610612750,MIN,71,24.7,6.6,2.6,0.4,4.4,1.8,0.41,1.3,1.1,0.9,8.2,4.5,1.1,2.6,0.5,2.1,3.7,0.5716675962074734,0.5303030303030303,28.0,3.1,0.6,0.1,0.25,0.4,0.1,0.3,0.2,0.2,1.0,0.6,0.4,0.1,0.3,0.1,0.1,-0.7,0.436046511627907,0.25000000000000006,15.0,23.7,6.4,1.9,0.302,4.0,1.3,0.333,0.9,0.8,0.923,6.0,3.3,0.8,2.9,0.8,2.1,3.7,0.44143613890523836,0.39843749999999994,0.4704357484526988,2024-25
201145,Jeff Green,1610612745,HOU,32,12.4,3.8,1.9,0.504,2.5,0.9,0.367,0.8,0.7,0.808,5.4,0.6,0.3,1.8,0.3,1.5,-1.2,0.6502890173410405,0.618421052631579,3.0,0.8,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,1.8,1.0,0.3,0.333,0.3,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,-5.3,0.5,0.44999999999999996,0.3846972923569324,2024-25
201566,Russell Westbrook,1610612743,DEN,75,27.9,11.1,5.0,0.449,3.9,1.3,0.323,3.1,2.1,0.661,13.3,6.1,3.2,4.9,1.4,3.6,-0.3,0.5335365853658537,0.509009009009009,32.0,2.6,0.8,0.3,0.417,0.2,0.1,0.333,0.2,0.1,0.333,0.8,0.2,0.2,0.3,0.1,0.2,-0.4,0.45045045045045046,0.43749999999999994,13.0,24.1,10.2,4.0,0.391,4.8,1.5,0.317,3.1,2.2,0.7,11.7,2.6,2.3,3.7,1.5,2.2,-8.2,0.5058803182289865,0.46568627450980393,0.49922028069884355,2024-25
201567,Kevin Love,1610612748,MIA,23,10.9,5.0,1.8,0.357,2.9,1.0,0.358,1.0,0.7,0.696,5.3,1.0,0.6,4.1,1.0,3.1,-1.1,0.4871323529411764,0.45999999999999996,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,0.16237745098039214,2024-25
